Dhalai,Dumburnagar,Tuichama,Dumburnagar,1226 hectares
Dhalai,Dumburnagar,Ultachhara,Dumburnagar,1151 hectares
Dhalai,Dumburnagar,Uttaraipara,Dumburnagar,1060 hectares
Dhalai,Manu,Chailengta,Manu,557 hectares
Dhalai,Manu,Dakshin Dhumachhara,Manu,822 hectares
Dhalai,Manu,Demchhara,Manu,1091 hectares
Dhalai,Manu,Deo Reserve Forest,Manu,344 hectares
Dhalai,Manu,Gainarma,Manu,378 hectares
Dhalai,Manu,Ghagrachhara,Manu,1229 hectares
Dhalai,Manu,Jamirchhara,Manu,108 hectares
Dhalai,Manu,Jarulchhara,Manu,856 hectares
Dhalai,Manu,Kanchanchhara,Manu,1385 hectares
Dhalai,Manu,Karatichhara,Manu,1262 hectares
Dhalai,Manu,Kathalchhara,Manu,1074 hectares
Dhalai,Manu,Lalchhara,Manu,1218 hectares
Dhalai,Manu,Longtarai R F,Manu,9179 hectares
Dhalai,Manu,Mainama,Manu,1081 hectares
Dhalai,Manu,Manu Chhailengta R F,Manu,11799.5 hectares
Dhalai,Manu,Nalkata,Manu,1377 hectares
Dhalai,Manu,Paschim Karamchhara,Manu,1165 hectares
Dhalai,Manu,Paschim Masli,Manu,827 hectares
Dhalai,Manu,Purba Karamchhara,Manu,421 hectares
Dhalai,Manu,Purba Masli,Manu,1504 hectares
Dhalai,Manu,Ultachhara,Manu,1317 hectares
Dhalai,Manu,Uttar Dhumachhara,Manu,474 hectares
Dhalai,Salema,Abhanga,Santirbazar,799286
Dhalai,Salema,Apareshkar,Salema,699 hectares
Dhalai,Salema,Bamanchhara,West Kuchainala,799286
Dhalai,Salema,Baralutma,Baralutma,799286
Dhalai,Salema,Barasurma,Maracherra,799286
Dhalai,Salema,Bishnupur,Mayachari,799286
Dhalai,Salema,Chankap,Chankap,799286
Dhalai,Salema,Chhetrai,Salema,574 hectares
Dhalai,Salema,Chotasurma,Choto Surma,799285
Dhalai,Salema,Chulubari,Chulubari,799286
Dhalai,Salema,Dab Bari,Dabbari,799278
Dhalai,Salema,Dakshin Bilashchhara,South Kalachari,799278
Dhalai,Salema,Darang Tilla,Salema,157 hectares
Dhalai,Salema,Debichhara,Debicherra,799286
Dhalai,Salema,Duraichhara,Duraishib Bari,799287
Dhalai,Salema,Ganganagar,Mohanpur,799289
Dhalai,Salema,Halahali,Halhali,799286
Dhalai,Salema,Halhuli,Halhuli,799286
Dhalai,Salema,Harerkhola,Harerkhola,799286
Dhalai,Salema,Jamthumbari,Salema,466 hectares
Dhalai,Salema,Kachuchhara,Salema,1181 hectares
Dhalai,Salema,Katalutma,Salema,1596 hectares
Dhalai,Salema,Kuchainala,Kuchainala,799286
Dhalai,Salema,Lambuchhara,East Lamboochara,799286
Dhalai,Salema,Latiachhara,Salema,1769 hectares
Dhalai,Salema,Longtarai R F,Salema,3068 hectares
Dhalai,Salema,Mahabir,Mahabir,799286
Dhalai,Salema,Maharani,Salema,256 hectares
Dhalai,Salema,Manik Bhandar,Manikbhandar,799287
Dhalai,Salema,Marachhara,Maracherra,799285
Dhalai,Salema,Mayachhari,Mayachari,799286
Dhalai,Salema,Mendi,Salema,1815 hectares
Dhalai,Salema,Michhuria,Mechuria,799278
Dhalai,Salema,Mohanpur,Mohanpur,799285
Dhalai,Salema,Mothirmia,Kuchainala,799286
Dhalai,Salema,Nakful,Salema,246 hectares
Dhalai,Salema,Noagaon,Noagaon,799285
Dhalai,Salema,Panbua,Salema,1247 hectares
Dhalai,Salema,Panchasi,Halhuli,799286
Dhalai,Salema,Paschim Daluchhara,West Dalucherra,799278
Dhalai,Salema,Purba Daluchhara,East Dalucherra,799278
Dhalai,Salema,Salema,Singinala,799278
Dhalai,Salema,Simbuchak,Salema,1142 hectares
Dhalai,Salema,Srirampur,Salema,1073 hectares
Dhalai,Salema,Uttar Bilashchhara,Bilashcherra,799278
North Tripura,Damchhara,Bangsul,Damchhara,1095 hectares
North Tripura,Damchhara,Damchhara,Damchhara,1336 hectares
North Tripura,Damchhara,Damchhara R F,Damchhara,6024 hectares
North Tripura,Damchhara,Indurail,Damchhara,1336 hectares
North Tripura,Damchhara,Juri R F,Damchhara,3604 hectares
North Tripura,Damchhara,Kacharichhara,Damchhara,1386 hectares
North Tripura,Damchhara,Kalagang,Damchhara,506 hectares
North Tripura,Damchhara,Khedachhara,Damchhara,1729 hectares
North Tripura,Damchhara,Narendranagar,Damchhara,639 hectares
North Tripura,Damchhara,Piplachhara,Damchhara,2216 hectares
North Tripura,Damchhara,Rahumchhara,Damchhara,774 hectares
North Tripura,Dasda,Belianchief,Dasda,1305 hectares
North Tripura,Dasda,Central Catchment R F,Dasda,395 hectares
North Tripura,Dasda,Chandipur,Dasda,1323 hectares
North Tripura,Dasda,Dasda Laxmipur,Dasda,1730 hectares
North Tripura,Dasda,Dasmanipara,Dasda,1385 hectares
North Tripura,Dasda,Gachirampara,Dasda,2405 hectares
North Tripura,Dasda,Jamraipara,Dasda,1812 hectares
North Tripura,Dasda,Jayantipara,Dasda,490 hectares
North Tripura,Dasda,Kalapania,Kalapania,799271
North Tripura,Dasda,Kamarmara,Dasda,683 hectares
North Tripura,Dasda,Kanchanchhara,Dasda,1563 hectares
North Tripura,Dasda,Laljuri,Dasda,321.5 hectares
North Tripura,Dasda,Lambachhara,North Lembucherra,799271
North Tripura,Dasda,Manu Chailengta R F,Dasda,5031 hectares
