meghalaya|East Garo Hills|Dambo Rongjeng|Dambo Saregittim|Dambo Rongjeng|793111|N/A|243
meghalaya|East Garo Hills|Dambo Rongjeng|Dambo Watesa|Dambo Rongjeng|793111|N/A|292
meghalaya|East Garo Hills|Dambo Rongjeng|Danal Surigittim|Dambo Rongjeng|793111|N/A|268
meghalaya|East Garo Hills|Dambo Rongjeng|Darugiri Reserve|Dambo Rongjeng|793111|N/A|127
meghalaya|East Garo Hills|Dambo Rongjeng|Darugre Songma|Dambo Rongjeng|794110|N/A|616
meghalaya|East Garo Hills|Dambo Rongjeng|Darusak|Dambo Rongjeng|793111|N/A|226
meghalaya|East Garo Hills|Dambo Rongjeng|Datang Agal|Dambo Rongjeng|793111|N/A|148
meghalaya|East Garo Hills|Dambo Rongjeng|Dawa Songgital|Dambo Rongjeng|793111|N/A|110
meghalaya|East Garo Hills|Dambo Rongjeng|Dikagittim|Dambo Rongjeng|793111|N/A|72
meghalaya|East Garo Hills|Dambo Rongjeng|Diplokgittim|Dambo Rongjeng|793111|N/A|112
meghalaya|East Garo Hills|Dambo Rongjeng|Doadugittim|Dambo Rongjeng|793111|N/A|133
meghalaya|East Garo Hills|Dambo Rongjeng|Dogep Gipuram|Dambo Rongjeng|793111|N/A|195
meghalaya|East Garo Hills|Dambo Rongjeng|Dombugittim|Dambo Rongjeng|793111|N/A|264
meghalaya|East Garo Hills|Dambo Rongjeng|Dosikgittim|Dambo Rongjeng|793111|N/A|499
meghalaya|East Garo Hills|Dambo Rongjeng|Gabil Ading|Dambo Rongjeng|793111|N/A|562
meghalaya|East Garo Hills|Dambo Rongjeng|Gabil Bisa|Dambo Rongjeng|793111|N/A|541
meghalaya|East Garo Hills|Dambo Rongjeng|Gabil Boldil|Dambo Rongjeng|793111|N/A|198
meghalaya|East Garo Hills|Dambo Rongjeng|Gabil Daningka|Dambo Rongjeng|793111|N/A|674
meghalaya|East Garo Hills|Dambo Rongjeng|Gabil Gandual|Dambo Rongjeng|793111|N/A|415
meghalaya|East Garo Hills|Dambo Rongjeng|Gabil Koksi|Dambo Rongjeng|793111|N/A|404
meghalaya|East Garo Hills|Dambo Rongjeng|Gabil Nengtek|Dambo Rongjeng|793111|N/A|44
meghalaya|East Garo Hills|Dambo Rongjeng|Gabil Patal Upper|Dambo Rongjeng|793111|N/A|290
meghalaya|East Garo Hills|Dambo Rongjeng|Gandilgittim|Dambo Rongjeng|793111|N/A|109
meghalaya|East Garo Hills|Dambo Rongjeng|Gauram|Dambo Rongjeng|793111|N/A|128
meghalaya|East Garo Hills|Dambo Rongjeng|Gobekram|Dambo Rongjeng|793111|N/A|99
meghalaya|East Garo Hills|Dambo Rongjeng|Gongdop|Dambo Rongjeng|793111|N/A|363
meghalaya|East Garo Hills|Dambo Rongjeng|Haslong Dumachok|Dambo Rongjeng|793111|N/A|162
meghalaya|East Garo Hills|Dambo Rongjeng|Haslong Gittal|Dambo Rongjeng|793111|N/A|71
meghalaya|East Garo Hills|Dambo Rongjeng|Haslong Mechimram|Dambo Rongjeng|793111|N/A|258
meghalaya|East Garo Hills|Dambo Rongjeng|Haslong Nagimaram|Dambo Rongjeng|793111|N/A|431
meghalaya|East Garo Hills|Dambo Rongjeng|Imsamdrop|Dambo Rongjeng|793111|N/A|136
meghalaya|East Garo Hills|Dambo Rongjeng|Imtra Apal|Dambo Rongjeng|793111|N/A|512
meghalaya|East Garo Hills|Dambo Rongjeng|Jalwagiri Songgitcham|Dambo Rongjeng|793111|N/A|150
meghalaya|East Garo Hills|Dambo Rongjeng|Jambal Songma|Dambo Rongjeng|793111|N/A|405
meghalaya|East Garo Hills|Dambo Rongjeng|Jawalgre Asokagittim|Dambo Rongjeng|793111|N/A|101
meghalaya|East Garo Hills|Dambo Rongjeng|Jawalgre Songgital|Dambo Rongjeng|793111|N/A|356
meghalaya|East Garo Hills|Dambo Rongjeng|Kakdap|Dambo Rongjeng|793111|N/A|114
meghalaya|East Garo Hills|Dambo Rongjeng|Kanchija Gittim|Dambo Rongjeng|793111|N/A|159
meghalaya|East Garo Hills|Dambo Rongjeng|Lower Bamil|Dambo Rongjeng|793111|N/A|471
meghalaya|East Garo Hills|Dambo Rongjeng|Lower Gabil Patal|Dambo Rongjeng|793111|N/A|362
meghalaya|East Garo Hills|Dambo Rongjeng|Lower Nongbak Apal|Dambo Rongjeng|793111|N/A|455
meghalaya|East Garo Hills|Dambo Rongjeng|Mamelgittim|Dambo Rongjeng|793111|N/A|117
meghalaya|East Garo Hills|Dambo Rongjeng|Mangsang Bakitokgittim|Dambo Rongjeng|793111|N/A|215
meghalaya|East Garo Hills|Dambo Rongjeng|Mangsang Bamil|Dambo Rongjeng|793111|N/A|444
meghalaya|East Garo Hills|Dambo Rongjeng|Mangsang Mogogittim|Dambo Rongjeng|793111|N/A|228
meghalaya|East Garo Hills|Dambo Rongjeng|Mangsang Mokura|Dambo Rongjeng|793111|N/A|382
meghalaya|East Garo Hills|Dambo Rongjeng|Mangsang Rangme Agal|Dambo Rongjeng|N/A|N/A|N/A
meghalaya|East Garo Hills|Dambo Rongjeng|Mariapal|Dambo Rongjeng|793111|N/A|328
meghalaya|East Garo Hills|Dambo Rongjeng|Mejolgiri Nokat|Dambo Rongjeng|793111|N/A|166
meghalaya|East Garo Hills|Dambo Rongjeng|Mejolgre Amebang|Dambo Rongjeng|793111|N/A|276
meghalaya|East Garo Hills|Dambo Rongjeng|Mejolgre Chekjongbra|Dambo Rongjeng|793111|N/A|406
meghalaya|East Garo Hills|Dambo Rongjeng|Mejolgre Dogru|Dambo Rongjeng|793111|N/A|163
meghalaya|East Garo Hills|Dambo Rongjeng|Mejolgre Wancho|Dambo Rongjeng|793111|N/A|408
meghalaya|East Garo Hills|Dambo Rongjeng|Miktongjeng|Dambo Rongjeng|793111|N/A|285
meghalaya|East Garo Hills|Dambo Rongjeng|Milawe|Dambo Rongjeng|793111|N/A|606
meghalaya|East Garo Hills|Dambo Rongjeng|Milsanggitim|Dambo Rongjeng|793111|N/A|421
meghalaya|East Garo Hills|Dambo Rongjeng|Mission Compound|Dambo Rongjeng|793111|N/A|28
meghalaya|East Garo Hills|Dambo Rongjeng|Mogru|Dambo Rongjeng|793111|N/A|105
meghalaya|East Garo Hills|Dambo Rongjeng|Nagumaram|Dambo Rongjeng|N/A|N/A|N/A
meghalaya|East Garo Hills|Dambo Rongjeng|Naringgiri Songma|Dambo Rongjeng|793111|N/A|464
meghalaya|East Garo Hills|Dambo Rongjeng|Nengbret|Dambo Rongjeng|793111|N/A|140
meghalaya|East Garo Hills|Dambo Rongjeng|Nengbrok|Dambo Rongjeng|793111|N/A|456
meghalaya|East Garo Hills|Dambo Rongjeng|Nenggichak Pathal|Dambo Rongjeng|N/A|N/A|N/A
meghalaya|East Garo Hills|Dambo Rongjeng|Nengjringgttim|Dambo Rongjeng|793111|N/A|377
meghalaya|East Garo Hills|Dambo Rongjeng|Nengkongkil|Dambo Rongjeng|793111|N/A|217
meghalaya|East Garo Hills|Dambo Rongjeng|Nengkram|Dambo Rongjeng|793111|N/A|526
meghalaya|East Garo Hills|Dambo Rongjeng|Nengpatchi|Dambo Rongjeng|793111|N/A|127
meghalaya|East Garo Hills|Dambo Rongjeng|Nengsil|Dambo Rongjeng|793111|N/A|148
meghalaya|East Garo Hills|Dambo Rongjeng|New Bolkret Songgital|Dambo Rongjeng|793111|N/A|68
meghalaya|East Garo Hills|Dambo Rongjeng|Nongbak Ading|Dambo Rongjeng|793111|N/A|109
meghalaya|East Garo Hills|Dambo Rongjeng|Nongbak Agalgre|Dambo Rongjeng|793111|N/A|169
meghalaya|East Garo Hills|Dambo Rongjeng|Nongbak Darang|Dambo Rongjeng|793111|N/A|291
meghalaya|East Garo Hills|Dambo Rongjeng|Nongbak Rengkil|Dambo Rongjeng|793111|N/A|341
meghalaya|East Garo Hills|Dambo Rongjeng|Nongchram|Dambo Rongjeng|793111|N/A|1,051
meghalaya|East Garo Hills|Dambo Rongjeng|Pakregre|Dambo Rongjeng|793111|N/A|628
meghalaya|East Garo Hills|Dambo Rongjeng|Pakregre Chijong Apal|Dambo Rongjeng|793111|N/A|334
meghalaya|East Garo Hills|Dambo Rongjeng|Pakregre Chikama|Dambo Rongjeng|793111|N/A|174
meghalaya|East Garo Hills|Dambo Rongjeng|Pakregre Dodonggittim|Dambo Rongjeng|793111|N/A|87
meghalaya|East Garo Hills|Dambo Rongjeng|Phe Campus|Dambo Rongjeng|793111|N/A|11
meghalaya|East Garo Hills|Dambo Rongjeng|Pwd Campus|Dambo Rongjeng|793111|N/A|25
meghalaya|East Garo Hills|Dambo Rongjeng|Rangberam|Dambo Rongjeng|793111|N/A|472
meghalaya|East Garo Hills|Dambo Rongjeng|Rangcheng|Dambo Rongjeng|793111|N/A|271
meghalaya|East Garo Hills|Dambo Rongjeng|Rangkugittim|Dambo Rongjeng|793111|N/A|293
meghalaya|East Garo Hills|Dambo Rongjeng|Rangme Agal|Dambo Rongjeng|793111|N/A|137
meghalaya|East Garo Hills|Dambo Rongjeng|Renggin Apal|Dambo Rongjeng|793111|N/A|57
meghalaya|East Garo Hills|Dambo Rongjeng|Rogu Alda|Dambo Rongjeng|793111|N/A|290
meghalaya|East Garo Hills|Dambo Rongjeng|Ronga Agal|Dambo Rongjeng|794110|N/A|647
meghalaya|East Garo Hills|Dambo Rongjeng|Rongbang|Dambo Rongjeng|793111|N/A|107
meghalaya|East Garo Hills|Dambo Rongjeng|Rongchek Akong|Dambo Rongjeng|794110|N/A|197
meghalaya|East Garo Hills|Dambo Rongjeng|Rongchek Akong Songgital|Dambo Rongjeng|793111|N/A|105
meghalaya|East Garo Hills|Dambo Rongjeng|Rongchong|Dambo Rongjeng|793111|N/A|316
meghalaya|East Garo Hills|Dambo Rongjeng|Rongdu Dabit|Dambo Rongjeng|793111|N/A|442
meghalaya|East Garo Hills|Dambo Rongjeng|Rongdu Imbalgittim|Dambo Rongjeng|793111|N/A|107
meghalaya|East Garo Hills|Dambo Rongjeng|Rongdu Nengja|Dambo Rongjeng|793111|N/A|119
meghalaya|East Garo Hills|Dambo Rongjeng|Rongdu Pakre|Dambo Rongjeng|793111|N/A|92
meghalaya|East Garo Hills|Dambo Rongjeng|Rongdu Rongdigittim|Dambo Rongjeng|793111|N/A|174
meghalaya|East Garo Hills|Dambo Rongjeng|Rongdu Rongit|Dambo Rongjeng|793111|N/A|264
meghalaya|East Garo Hills|Dambo Rongjeng|Rongdu Rongra|Dambo Rongjeng|793111|N/A|243
meghalaya|East Garo Hills|Dambo Rongjeng|Ronggisim Songma|Dambo Rongjeng|793111|N/A|315
meghalaya|East Garo Hills|Dambo Rongjeng|Ronggomgittim|Dambo Rongjeng|793111|N/A|309
meghalaya|East Garo Hills|Dambo Rongjeng|Rongjeng Bazar|Dambo Rongjeng|793111|N/A|681
meghalaya|East Garo Hills|Dambo Rongjeng|Rongjeng Chigisimgittim|Dambo Rongjeng|793111|N/A|395
meghalaya|East Garo Hills|Dambo Rongjeng|Rongjeng Chiring Dokrugittim|Dambo Rongjeng|793111|N/A|274
meghalaya|East Garo Hills|Dambo Rongjeng|Rongjeng Reserve|Dambo Rongjeng|793111|N/A|956
meghalaya|East Garo Hills|Dambo Rongjeng|Rongjeng Songma|Dambo Rongjeng|794110|N/A|680
meghalaya|East Garo Hills|Dambo Rongjeng|Rongkinjeng|Dambo Rongjeng|N/A|N/A|N/A
meghalaya|East Garo Hills|Dambo Rongjeng|Rongmil|Dambo Rongjeng|794110|N/A|867
meghalaya|East Garo Hills|Dambo Rongjeng|Rongmithu|Dambo Rongjeng|793111|N/A|510
meghalaya|East Garo Hills|Dambo Rongjeng|Rongsil|Dambo Rongjeng|793111|N/A|219
meghalaya|East Garo Hills|Dambo Rongjeng|Rongsipi|Dambo Rongjeng|N/A|N/A|N/A
meghalaya|East Garo Hills|Dambo Rongjeng|Rongspong|Dambo Rongjeng|793111|N/A|166
meghalaya|East Garo Hills|Dambo Rongjeng|Salgitchakgittim|Dambo Rongjeng|793111|N/A|146
meghalaya|East Garo Hills|Dambo Rongjeng|Sarang Apal|Dambo Rongjeng|793111|N/A|161
meghalaya|East Garo Hills|Dambo Rongjeng|Sarangkill|Dambo Rongjeng|793111|N/A|395
meghalaya|East Garo Hills|Dambo Rongjeng|Silchanggittim|Dambo Rongjeng|793111|N/A|709
meghalaya|East Garo Hills|Dambo Rongjeng|Simagre|Dambo Rongjeng|793111|N/A|142
meghalaya|East Garo Hills|Dambo Rongjeng|Simsam Atimbo|Dambo Rongjeng|793111|N/A|350
meghalaya|East Garo Hills|Dambo Rongjeng|Simseng Aringga|Dambo Rongjeng|793111|N/A|162
