uttar pradesh|Sant Kabir Nagar|Ghanghata|Bankauli Khurd|Muthahi Khurd|Uttar Pradesh|272162|93.53 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Baranda|Vanda Bazar|Uttar Pradesh|272111|83.59 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Baranw|Baranw|Uttar Pradesh|N/A|73.44 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Barauli|Barauli|Uttar Pradesh|272176|298.86 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Bargadwa|Bargadwa|Uttar Pradesh|N/A|146.95 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Bari Deeha|Bari Deeha|Uttar Pradesh|N/A|95.38 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Baridiha|Baridiha|Uttar Pradesh|272165|288.64 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Barparwa|Barparwa|Uttar Pradesh|N/A|156.51 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Bashia|Ammadei|Uttar Pradesh|272176|74.02 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Basiajot|Marha Raja|Uttar Pradesh|272125|57.74 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Basudha|Dhanjaul|Uttar Pradesh|N/A|18.65 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Baswari Gaon|Baswari Gaon|Uttar Pradesh|272165|166.77 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Bazaraha|Chhitauni|Uttar Pradesh|272162|40 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Bedo Khor|Parmeswarpur|Uttar Pradesh|272172|44.49 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Belahi|Belahi|Uttar Pradesh|272164|81.51 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Belaura|Belaura|Uttar Pradesh|N/A|46.09 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Belauri|Sondiha|Uttar Pradesh|N/A|28.27 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Beldari Jot|Para Hargovind|Uttar Pradesh|N/A|18.79 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Beldohajot|Achhti|Uttar Pradesh|N/A|26.79 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Beldooha|Sanichara Baboo|Uttar Pradesh|N/A|60.78 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Belduha|Belduha|Uttar Pradesh|272164|63.57 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Belghat|Maheshwarpur|Uttar Pradesh|272162|101.24 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Belhra|Belhra|Uttar Pradesh|272176|98.49 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Bellaur Urf Mahuar|Maheshwarpur|Uttar Pradesh|271262|18.14 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Belma|Belma|Uttar Pradesh|272165|98.29 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Belraio|Belrai|Uttar Pradesh|272172|102.27 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Belwa|Belwa|Uttar Pradesh|N/A|37.46 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Belwadandi|Dhanjaul|Uttar Pradesh|272164|95.22 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Bhagautipur|Bhagautipur|Uttar Pradesh|272172|77.41 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Bhagta|Bhainsahi|Uttar Pradesh|272165|121.41 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Bhagwanpur|Bhagwanpur Paschimi|Uttar Pradesh|272164|34.75 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Bhainsahi|Bhainsahi|Uttar Pradesh|N/A|30.82 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Bhaisa Khoot|Bhaisa Khoot|Uttar Pradesh|N/A|135.87 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Bhaisa Tekar|Ram Pur Madhay|Uttar Pradesh|N/A|76.37 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Bhaisaahi Jot Khurd|Bhaisahi Urf Bhainswaria|Uttar Pradesh|272172|11.41 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Bhaisahi|Satehara|Uttar Pradesh|272176|49.26 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Bhaisahi Jot Kala|Kolhu Garha|Uttar Pradesh|N/A|82.96 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Bhaisahi Urf Bhaisahia|Bhaisahi Urf Bhainswaria|Uttar Pradesh|272172|53.21 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Bhaisahijot|Atraulia Urf Mathia|Uttar Pradesh|N/A|28.75 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Bhanda|Malauli|Uttar Pradesh|N/A|27.77 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Bhanpur Khurd|Bandhopur|Uttar Pradesh|272172|11.83 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Bharat Pur|Bharatpura|Uttar Pradesh|272165|125.81 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Bharwal Parbata|Bharwal Parbata|Uttar Pradesh|272165|235.61 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Bharwalia|Bhagwanpur Paschimi|Uttar Pradesh|N/A|21.84 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Bharwalia Mafi|Khaira|Uttar Pradesh|272162|45.57 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Bharwaliya Urf Tikuia|Ghanghata|N/A|100.6 hectares|614
uttar pradesh|Sant Kabir Nagar|Ghanghata|Bhasmi Padaraha Taluke Mahesar|Bhagwanpur Paschimi|Uttar Pradesh|272164|37.25 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Bhasmi Pararaha Taluke Hriharp|Padaraha|Uttar Pradesh|N/A|17.38 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Bhatpar|Ahara|Uttar Pradesh|N/A|55.78 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Bhauwapar|Gaighat|Uttar Pradesh|272165|265.24 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Bheeti Khurd|Bheeti Mafi|Uttar Pradesh|N/A|4.75 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Bheeti Mafi|Bheeti Mafi|Uttar Pradesh|N/A|43.93 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Bhera Pakar|Manikapar|Uttar Pradesh|N/A|59.32 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Bhikharipur|Jagdeeshpur|Uttar Pradesh|N/A|343.78 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Bhin Khini Chak|Subakhari|Uttar Pradesh|272176|9.17 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Bhin Khoini Kala|Kharwania Khurd|Uttar Pradesh|272176|42.98 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Bhin Khoini Khurd|Bhin Khoini Khurd|Uttar Pradesh|272176|63.3 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Bhitha Urf Katha|Bhitaha Urf Kataha|Uttar Pradesh|272162|116.15 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Bhithaha|Kodari|Uttar Pradesh|272176|38.94 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Bhitni Dudhari Urf Nathnagar|Nathnagar|Uttar Pradesh|272164|167.94 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Bhitni Kala|Achhti|Uttar Pradesh|N/A|61.78 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Bhitni Khurd|Achhti|Uttar Pradesh|N/A|25.01 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Bhiughat|Dhan Ghata|Uttar Pradesh|272162|89.62 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Bhogipur|Bhogipur|Uttar Pradesh|272172|57.1 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Bhoj Patti|Fhulai|Uttar Pradesh|N/A|62.09 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Bhokai|Deokali Khurd|Uttar Pradesh|N/A|26.7 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Bhotha Khas|Bhotha|Uttar Pradesh|272162|331.64 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Bishun Pur Urf Mehania|Belduha|Uttar Pradesh|272164|77.28 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Bishun Purwa|Kolhu Garha|Uttar Pradesh|272172|55.49 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Bishunpur|Doolampur|Uttar Pradesh|272162|116.59 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Buzurgwar|Bujurgwar|Uttar Pradesh|272162|140 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Chadrawati|Nokta|Uttar Pradesh|272176|293.15 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Chaijot|Khajo|Uttar Pradesh|N/A|31.68 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Chainpur|Belrai|Uttar Pradesh|272172|61.15 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Chak Mahuwa Urf Molnapur|Molnapur|Uttar Pradesh|272176|70.14 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Chakdaha|Gaighat|Uttar Pradesh|N/A|49.57 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Chakia|Chakia|Uttar Pradesh|N/A|104.44 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Chaksad|Naun Khurd|Uttar Pradesh|N/A|8.32 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Chandaiya|Majhauwa Ekdanga|Uttar Pradesh|N/A|24.11 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Chandipur|Nagauwa|Uttar Pradesh|N/A|30.55 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Chandoli Mafi|Chandauli Mafi|Uttar Pradesh|N/A|106.7 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Channapar|Chandapar|Uttar Pradesh|272176|87.08 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Chapara Mashraki|Chapara Purbi|Uttar Pradesh|N/A|1158 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Chaura Khurd|Parmeswarpur|Uttar Pradesh|N/A|19.26 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Chauri Kala|Chaura Kala|Uttar Pradesh|272162|113.82 hectares
